COUNTRY,DT_REF,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FOG,RAIN,SNOW,HAIL,THUNDER,TORNADO
IRAN,2019-05-15,751.494623655914,488.1290322580645,10082.103448275862,9159.48275862069,63.934065934065934,63.010989010989015,127.67032967032966,241.42857142857142,866.6774193548387,627.5698924731183,4.2,"",1,1,0,0,1,0
BOSNIA AND HERZEGOVINA,2019-10-21,614.1764705882352,487.29411764705884,10226.6,9657.846153846154,104.4375,24.11764705882353,58.6875,"",772.1764705882352,468.5882352941176,"","",1,0,0,0,0,0
BOTSWANA,2019-09-29,796.4285714285714,247.42857142857142,"",9028.25,62.0,52.142857142857146,112.42857142857143,215.5,933.4285714285714,589.0,"","",0,0,0,0,0,0
GUINEA-BISSAU,2019-03-28,846.0,643.0,"","","",71.0,120.0,"",968.0,698.0,"","",0,0,0,0,0,0
PUERTO RICO,2019-02-25,770.8181818181819,673.75,10195.75,10200.5,100.0,46.54545454545455,150.0,215.0,824.1818181818181,710.0,3.0,"",0,0,0,0,0,0
MOZAMBIQUE,2019-11-29,831.2777777777778,692.8333333333334,10127.583333333334,9284.0,116.94444444444444,67.5,131.88888888888889,"",919.6111111111111,735.0,102.0,"",1,1,0,0,1,0
BULGARIA,2019-09-26,631.0588235294117,574.5882352941177,10113.833333333334,9314.5,86.88235294117646,67.0,138.875,171.0,735.1764705882352,552.9411764705883,19.666667302449543,"",1,1,0,0,1,0
RWANDA,2019-03-14,679.75,601.75,"","",61.5,23.25,116.66666666666667,311.0,767.75,582.75,47.5,"",0,1,0,0,1,0
UNITED STATES,2019-12-01,413.83724451173356,319.66101694915255,10116.018494897959,9666.68989205103,83.51150775011743,89.42782258064516,164.97377049180326,267.8280487804878,496.8992424242424,338.31654676258995,32.160178026447575,65.28048780487805,1,1,1,1,1,0
SLOVAKIA,2019-02-16,363.80645161290323,290.51612903225805,10318.411764705883,9669.92,138.2,35.70967741935484,70.61290322580645,"",500.16129032258067,269.3225806451613,2.0,438.0,1,0,0,0,0,0
KYRGYZSTAN,2019-08-16,655.7777777777778,426.3333333333333,10097.0,8592.714285714286,173.25,43.375,77.625,"",769.6666666666666,543.5555555555555,5.0,"",0,1,1,0,0,0
ST. KITTS AND NEVIS,2019-02-04,792.5,688.5,10156.0,10100.0,92.0,89.5,135.0,"",827.5,731.5,6.0,"",0,0,0,0,0,0
MALAWI,2019-08-21,693.0,530.0,"","",80.0,118.0,171.0,"",752.0,581.0,"","",0,0,0,0,0,0
SINGAPORE,2019-06-20,834.3333333333334,770.6666666666666,"","",60.333333333333336,46.0,110.33333333333333,"",908.0,788.0,6.0,"",0,1,0,0,1,0
BRAZIL,2019-06-14,741.3181818181819,626.1576846307386,10179.686602870814,9697.981176470588,68.17241379310344,39.55533199195171,83.73858921161826,175.66101694915255,848.2786561264822,655.5652173913044,60.357142312186106,"",1,1,0,0,1,0
MACAU,2019-12-27,638.0,508.0,"","",63.0,104.0,190.0,"",689.0,561.0,"","",0,0,0,0,0,0
ST. HELENA,2019-10-29,626.25,544.6666666666666,10180.666666666666,9989.666666666666,245.66666666666666,129.0,158.75,"",665.25,596.0,6.0,"",0,1,0,0,0,0
BOSNIA AND HERZEGOVINA,2019-08-29,767.4117647058823,629.1176470588235,10165.9,9613.615384615385,101.1875,31.11764705882353,59.88235294117647,"",893.5294117647059,617.9411764705883,"","",1,1,0,0,1,0
COMOROS,2019-08-10,795.0,663.0,10195.0,10154.0,117.0,117.0,200.0,311.0,869.0,685.0,"","",0,0,0,0,0,0
AUSTRALIA,2019-07-13,533.366,386.72727272727275,10215.487373737375,10010.305555555555,82.6875,102.376,167.66129032258064,295.7741935483871,622.888,440.444,12.265895959269793,"",1,1,1,0,0,0
BHUTAN,2019-12-13,460.0,304.0,"","",62.0,33.0,60.0,"",554.0,320.0,"","",0,0,0,0,0,0
MAURITANIA,2019-12-21,705.5,331.5,10150.0,10147.0,35.5,120.0,175.0,"",829.5,587.5,"","",0,0,0,0,0,0
SUDAN,2019-11-11,805.0,343.0,"","",62.0,63.0,130.0,"",932.0,716.0,"","",0,0,0,0,0,0
POLAND,2019-08-17,652.0125,528.75,10142.892857142857,9895.983050847457,129.6578947368421,46.325,87.225,175.0,754.825,516.5625,5.391304347826087,"",1,1,0,0,0,0
CUBA,2019-06-21,840.6666666666666,756.8333333333334,10180.666666666666,10132.0,55.416666666666664,65.25,117.0,"",927.5,769.6666666666666,"","",1,1,0,0,1,0
JAMAICA,2019-02-17,809.0,714.0,10144.0,10137.0,87.0,94.0,176.0,"",878.0,730.5,0.0,"",0,0,0,0,0,0
TAIWAN,2019-11-27,719.0,643.5,"","",57.666666666666664,107.66666666666667,160.0,235.0,797.0,665.0,"","",0,1,0,0,0,0
CENTRAL AFRICAN REPUBLIC,2019-10-19,738.3333333333334,700.0,10093.0,9339.5,62.333333333333336,53.333333333333336,106.33333333333333,"",842.6666666666666,683.6666666666666,3.0,"",0,1,0,0,1,0
PALAU - TRUST TERRITORY OF THE PACIFIC ISLANDS,2019-01-30,796.0,746.0,"","",139.0,78.0,120.0,181.0,860.0,734.0,97.0,"",0,1,0,0,0,0
TANZANIA,2019-04-21,756.3571428571429,679.9285714285714,10106.666666666666,9137.714285714286,158.78571428571428,52.92857142857143,136.83333333333334,"",844.0714285714286,695.4285714285714,71.14285714285714,"",0,1,0,0,1,0
HAITI,2019-01-07,809.0,673.5,"","",55.0,66.5,105.0,"",878.0,734.0,"","",0,0,0,0,0,0
AUSTRALIA,2019-04-04,699.9094567404427,535.2531120331951,10210.964467005077,10011.624365482234,75.77966101694915,90.29778672032194,148.65314401622717,299.22222222222223,789.0060362173039,594.7344064386318,31.446808395656287,"",1,1,1,0,1,0
NORFOLK ISLAND,2019-01-02,706.0,636.0,"","",62.0,94.0,140.0,"",752.0,662.0,"","",0,0,0,0,0,0
ST. HELENA,2019-04-26,658.0,596.0,10127.0,9897.333333333334,303.3333333333333,101.0,186.33333333333334,"",694.5,617.25,4.0,"",0,1,0,0,0,0
GRENADA,2019-06-26,826.0,749.0,10151.0,10141.0,84.0,110.0,171.0,"",864.0,797.0,"","",0,1,0,0,0,0
INDIA,2019-06-08,899.4224598930481,709.903743315508,10029.314516129032,9469.637931034482,30.6951871657754,33.588235294117645,69.87845303867404,227.83333333333334,991.5080213903743,790.2032085561498,39.97297276677312,"",1,1,0,1,1,0
HONG KONG,2019-08-21,860.0,740.0,"","",65.0,59.0,130.0,"",932.0,784.0,15.000000953674316,"",0,0,0,0,0,0
KIRIBATI,2019-12-15,837.75,764.0,10064.5,"",169.5,58.5,97.75,"",888.25,776.25,40.0,"",0,1,0,0,0,0
ISRAEL,2019-06-30,822.6,662.4,10055.5,9751.166666666666,61.333333333333336,65.66666666666667,116.66666666666667,"",921.1,745.1,"","",0,0,0,0,0,0
BAHAMAS THE,2019-10-22,841.5,771.0,10162.5,"",77.0,55.5,89.0,"",905.0,760.5,0.0,"",0,0,0,0,0,0
BOLIVIA,2019-07-01,709.6875,610.3548387096774,10144.875,9402.172413793103,94.125,43.375,82.60714285714286,295.5,796.28125,595.0625,5.666666666666667,"",1,1,0,0,0,0
THAILAND,2019-07-06,837.5563909774436,748.1353383458646,10069.836206896553,9933.73275862069,59.81954887218045,27.781954887218046,72.90082644628099,233.8,918.2406015037594,759.781954887218,22.352941232569076,"",0,1,0,0,1,1
TURKEY,2019-08-25,822.375939849624,591.7669172932331,10112.575757575758,9582.567901234568,95.82706766917293,50.5187969924812,98.05263157894737,186.79710144927537,914.4285714285714,684.0601503759399,0.5897435897435898,"",1,1,0,0,1,0
CZECH REPUBLIC,2019-11-14,356.675,329.375,10101.652173913044,9472.60606060606,86.075,71.25,133.1,272.09090909090907,409.025,298.1,24.87878787878788,12.636363636363637,1,0,1,0,0,0
UGANDA,2019-07-31,711.0,657.0,"","",54.0,67.0,99.0,"",770.0,662.0,"","",0,0,0,0,0,0
ETHIOPIA,2019-03-20,774.0,486.45454545454544,10134.0,8031.75,168.58333333333334,55.285714285714285,83.42857142857143,"",865.0,579.3333333333334,3.0,"",0,0,0,0,1,0
COOK ISLANDS,2019-03-03,827.0,755.0,"","",72.0,62.5,140.0,159.0,879.0,760.0,"","",0,1,0,0,0,0
MAURITIUS,2019-03-21,825.0,761.6666666666666,10100.4,9644.0,92.33333333333333,92.5,125.0,"",873.8333333333334,771.5,16.833333333333332,"",0,1,0,0,0,0
ISRAEL,2019-04-16,637.2,512.6,10113.75,9796.666666666666,57.833333333333336,60.0,110.22222222222223,"",709.9,581.4,"","",1,1,0,0,0,0
ESTONIA,2019-05-22,651.25,551.125,10084.65,10040.5,132.2608695652174,43.30434782608695,81.56521739130434,"",771.8333333333334,537.5416666666666,1.6666666666666667,"",1,1,0,0,1,0
KYRGYZSTAN,2019-07-18,782.8888888888889,478.8888888888889,10004.0,8559.714285714286,167.375,40.666666666666664,75.55555555555556,175.0,935.7777777777778,647.6666666666666,"","",0,1,0,0,0,0
AUSTRIA,2019-11-19,394.1136363636364,353.6287878787879,10188.166666666666,9249.175,98.46428571428571,51.786259541984734,87.0,360.35714285714283,452.9469696969697,321.9469696969697,7.140625,189.0,1,1,1,0,1,0
UKRAINE,2019-11-22,244.09756097560975,142.97560975609755,10346.44,10089.423076923076,74.58974358974359,129.3170731707317,164.02439024390245,302.22222222222223,301.5365853658537,189.90243902439025,0.0,4.0,1,1,1,0,0,0
LESOTHO,2019-01-29,707.0,556.0,"","",62.0,74.0,120.0,"",752.0,608.0,"","",0,0,0,0,1,0
SPAIN,2019-07-14,738.6153846153846,605.1538461538462,10162.25,9571.8,96.75,123.3076923076923,175.0,270.6666666666667,805.8461538461538,682.5384615384615,"","",1,1,0,0,0,0
ZIMBABWE,2019-01-20,697.5,609.5,"","",88.5,106.0,140.0,220.0,761.0,638.5,"","",0,1,0,0,0,0
TURKS AND CAICOS ISLANDS,2019-10-06,837.0,763.5,"","",61.0,66.0,109.5,"",860.0,797.0,"","",0,1,0,0,0,0
PAPUA NEW GUINEA,2019-02-26,857.5,726.5,10082.0,10024.0,83.5,82.0,175.0,225.5,941.0,761.0,"","",0,0,0,0,0,0
MALAWI,2019-10-10,865.0,602.0,"","",87.0,105.0,150.0,"",950.0,723.0,"","",0,0,0,0,0,0
COSTA RICA,2019-10-05,757.5,703.75,10118.0,9576.0,66.75,45.25,85.0,"",853.75,668.25,31.0,"",1,1,0,0,1,0
UKRAINE,2019-12-12,354.6829268292683,336.9024390243902,10172.115384615385,9925.148148148148,33.64102564102564,88.1219512195122,117.97560975609755,233.0,381.9268292682927,326.3658536585366,0.2857142857142857,8.0,1,1,1,0,0,0
BOTSWANA,2019-08-07,766.8,400.2,"","",62.0,49.4,93.6,"",903.2,554.0,"","",0,0,0,0,0,0
GUAM,2019-02-06,795.6666666666666,744.0,10131.0,9983.0,97.0,94.0,152.66666666666666,210.0,849.0,749.3333333333334,5.0,"",0,1,0,0,0,0
CHILE,2019-02-23,623.1724137931035,495.55172413793105,10130.047619047618,9849.318181818182,72.64,82.44827586206897,143.0344827586207,260.5,721.4137931034483,535.1724137931035,6.5,"",0,1,1,0,0,0
NAMIBIA,2019-09-30,687.6153846153846,263.61538461538464,10164.0,8911.142857142857,170.125,73.61538461538461,126.0,346.0,806.6153846153846,544.6153846153846,"","",0,0,0,0,0,0
SENEGAL,2019-03-26,784.9166666666666,602.5,10123.272727272728,10090.181818181818,61.166666666666664,58.5,94.83333333333333,"",905.1666666666666,689.1666666666666,"","",0,0,0,0,1,0
SLOVAKIA,2019-05-26,611.8333333333334,507.8,10142.8125,9519.458333333334,168.44444444444446,44.13333333333333,91.03333333333333,155.0,723.1,485.56666666666666,1.5,728.0,1,1,0,1,1,0
NEW ZEALAND,2019-04-16,534.3333333333334,464.38461538461536,10308.228571428572,10197.314285714287,110.31818181818181,79.56410256410257,122.58974358974359,"",614.3333333333334,459.05128205128204,2.875,"",1,1,0,0,0,0
CHINA,2019-04-01,514.5365239294711,298.57575757575756,10200.980066445183,9184.078078078079,125.1842105263158,53.234848484848484,93.43686868686869,209.30769230769232,608.544080604534,398.44584382871534,15.680851104411673,14.0,1,1,1,0,1,0
PUERTO RICO,2019-01-07,774.3636363636364,696.8,10181.375,10182.0,98.66666666666667,45.36363636363637,138.85714285714286,240.0,826.4545454545455,723.2727272727273,"","",0,0,0,0,0,0
WESTERN SAHARA,2019-09-05,734.5,630.0,10143.0,10130.0,52.0,150.0,205.0,"",824.0,678.0,"","",0,0,0,0,0,0
LAOS,2019-04-08,857.6875,686.5625,10081.454545454546,9636.07142857143,42.0,33.0,60.266666666666666,"",959.8125,711.4375,15.0,"",1,0,0,0,0,0
PERU,2019-06-25,660.5862068965517,523.16,10155.5625,9181.2,59.375,53.75,103.82142857142857,"",754.0344827586207,546.5862068965517,3.0,"",0,1,0,0,0,0
TOGO,2019-11-13,816.0,731.25,10086.25,9740.25,60.0,25.25,51.285714285714285,"",928.625,732.5,49.5,"",0,1,0,0,1,0
GRENADA,2019-09-23,826.0,757.0,10127.0,10117.0,77.0,149.0,229.0,"",860.0,759.0,"","",0,0,0,0,0,0
MALAYSIA,2019-09-22,815.9310344827586,748.448275862069,10110.9,10002.263157894737,30.037037037037038,37.13793103448276,82.55172413793103,230.0,909.8275862068965,746.1724137931035,43.333333333333336,"",1,1,0,0,1,0
TURKMENISTAN,2019-03-29,522.3913043478261,439.82608695652175,10205.8,9998.35,74.5909090909091,50.89473684210526,88.63157894736842,181.0,597.8695652173913,445.0869565217391,51.0,"",1,1,0,0,0,0
UNITED KINGDOM,2019-05-05,413.0,377.0,10049.0,"","",97.0,130.0,"",441.0,369.0,"","",0,0,0,0,0,0
SYRIA,2019-12-19,553.5,433.3333333333333,10291.0,9571.0,87.5,43.5,74.25,"",675.0,444.3333333333333,"","",0,0,0,0,0,0
SUDAN,2019-12-06,810.0,444.0,"","",62.0,82.0,120.0,"",914.0,680.0,"","",0,0,0,0,0,0
LATVIA,2019-06-23,604.5,473.9583333333333,10242.857142857143,10149.57142857143,108.52173913043478,40.0,89.33333333333333,"",706.5416666666666,462.9583333333333,"","",1,0,0,0,0,0
KYRGYZSTAN,2019-09-25,643.7777777777778,442.0,10142.0,8638.857142857143,154.77777777777777,37.625,65.5,194.0,776.8888888888889,519.0,"","",0,0,0,0,0,0
TANZANIA,2019-09-22,745.1333333333333,603.9333333333333,10155.333333333334,9162.92857142857,95.4,56.333333333333336,142.6,"",863.3333333333334,629.8,"","",1,1,0,0,1,0
BURMA,2019-11-29,790.0222222222222,686.2444444444444,10129.935483870968,"",41.82222222222222,14.377777777777778,28.595238095238095,"",879.2666666666667,653.3777777777777,0.0,"",1,1,0,0,0,0
BURMA,2019-09-06,803.2093023255813,761.5348837209302,10048.724137931034,"",36.44186046511628,16.441860465116278,29.146341463414632,160.5,860.5116279069767,731.1395348837209,133.05555555555554,"",1,1,0,0,1,0
VIETNAM,2019-06-11,856.4864864864865,775.8108108108108,10048.310344827587,9879.1,99.10810810810811,50.65625,81.28125,"",922.5675675675676,805.8648648648649,74.3124988079071,"",0,1,0,0,1,0
BERMUDA,2019-02-12,663.5,582.0,10243.0,"",63.0,97.5,133.5,"",691.0,601.5,"","",0,0,0,0,0,0
GUADELOUPE,2019-09-21,791.0,759.0,10136.0,"",92.0,95.0,171.0,"",896.0,"",9.0,"",0,1,0,0,0,0
HUNGARY,2019-06-10,754.3235294117648,637.6470588235294,10162.28,9946.0,101.84615384615384,41.94117647058823,74.29411764705883,190.0,865.4411764705883,622.8529411764706,"","",0,1,0,0,0,0
INDONESIA,2019-05-25,819.3421052631579,745.9649122807018,10103.838095238096,10011.685714285713,52.824561403508774,35.10526315789474,79.08035714285714,"",891.8947368421053,750.0526315789474,295.0,"",1,1,0,0,1,0
MOLDOVA,2019-05-18,682.6111111111111,607.7222222222222,10086.375,9924.0625,75.5,63.294117647058826,110.3529411764706,299.0,806.2222222222222,610.7777777777778,238.16666412353516,"",0,1,0,0,1,0
ST. KITTS AND NEVIS,2019-03-23,804.0,697.5,10181.0,10125.0,94.5,113.5,145.0,"",851.0,753.0,"","",0,0,0,0,0,0
PHILIPPINES,2019-04-14,830.92,746.88,10117.4,10001.85,94.16,45.723404255319146,78.44680851063829,181.0,909.58,756.72,6.25,"",1,1,0,0,1,0
WAKE ISLAND,2019-12-27,784.5,676.0,10134.0,10124.0,60.0,61.0,95.5,"",832.0,734.5,"","",0,0,0,0,0,0
BRITISH INDIAN OCEAN TERRITORY,2019-11-24,856.0,768.0,10097.0,"",62.0,88.0,150.0,220.0,936.0,786.0,"","",0,1,0,0,0,0
TONGA,2019-01-12,810.8,747.6,10087.5,"",97.8,92.2,121.8,"",855.2,765.4,4.666666666666667,"",0,1,0,0,0,0
ARMENIA,2019-03-27,398.0,330.1333333333333,10144.0,8583.857142857143,125.81818181818181,32.714285714285715,54.142857142857146,"",511.06666666666666,324.93333333333334,158.0,8.0,0,1,0,0,0,0
UZBEKISTAN,2019-06-12,774.75,440.4583333333333,10127.083333333334,9828.692307692309,109.6842105263158,42.81818181818182,75.13636363636364,170.0,900.75,594.4166666666666,"","",0,0,0,0,0,0
PALAU - TRUST TERRITORY OF THE PACIFIC ISLANDS,2019-03-18,769.0,741.0,"","",122.0,68.0,140.0,260.0,824.0,750.0,258.0,"",0,1,0,0,0,0
CYPRUS,2019-02-23,536.0,454.7857142857143,10198.0,10111.6,62.642857142857146,39.285714285714285,88.42857142857143,"",623.0714285714286,436.7142857142857,12.0,"",0,1,0,0,1,0
MARTINIQUE,2019-01-11,689.0,685.0,"","",78.0,40.0,111.0,"",824.0,392.0,44.0,"",0,1,0,0,0,0
CZECH REPUBLIC,2019-05-10,518.2,420.0,10094.304347826086,9484.030303030304,181.45,77.425,141.875,240.4090909090909,607.075,433.95,12.096774255075763,4.0,1,1,0,1,1,0
GERMANY,2019-05-04,409.9852941176471,348.3529411764706,10079.875,"",57.878787878787875,71.98507462686567,150.61194029850745,239.14634146341464,483.70588235294116,344.1470588235294,12.0,"",1,1,1,1,1,0
SYRIA,2019-11-15,688.6666666666666,494.8333333333333,10164.4,9465.0,89.33333333333333,67.0,110.6,200.0,812.3333333333334,585.8333333333334,"","",0,1,0,0,1,0
BAHAMAS THE,2019-02-11,769.5,689.5,10214.0,"",69.0,117.0,154.5,"",817.0,732.0,"","",0,1,0,0,0,0
KOREA,2019-06-08,672.3296703296703,591.1428571428571,10080.192307692309,9911.410256410256,91.92222222222222,33.05882352941177,65.31764705882352,171.0,745.2087912087912,585.4505494505495,6.043478260869565,"",0,1,0,0,0,0
EL SALVADOR,2019-04-15,877.1666666666666,690.5,"","",66.25,46.666666666666664,89.66666666666667,200.0,959.8333333333334,762.0,"","",0,0,0,0,0,0
MONGOLIA,2019-01-14,-88.51612903225806,-219.79032258064515,10557.11475409836,8772.344262295082,275.3421052631579,69.9074074074074,114.07407407407408,"",36.33870967741935,-178.2741935483871,1.0,14.727272727272727,1,0,1,0,0,0
VIETNAM,2019-07-03,819.2777777777778,751.5277777777778,10027.17857142857,9851.413793103447,88.83333333333333,72.0625,131.0625,302.2,874.1388888888889,767.4444444444445,103.64285659790039,"",0,1,0,0,1,0
WALLIS AND FUTUNA,2019-08-23,823.0,751.0,10112.0,10079.0,166.0,75.0,104.0,243.0,863.5,789.0,4.0,"",0,0,0,0,0,0
EUROPA ISLAND,2019-04-17,802.0,719.0,10158.0,"","",106.0,153.0,241.0,856.0,734.0,"","",0,0,0,0,0,0
CUBA,2019-09-24,809.1666666666666,756.25,10107.0,10058.0,51.25,61.583333333333336,128.5,340.0,879.8333333333334,765.6666666666666,25.0,"",1,1,0,0,1,0
BRUNEI,2019-05-05,850.0,762.0,"","",65.0,38.0,70.0,"",923.0,738.0,3.0,"",0,0,0,0,0,0
CZECH REPUBLIC,2019-11-08,440.55,409.05,10062.04347826087,9447.151515151516,79.9,76.675,129.6,265.25,482.8,386.6,2.0,"",1,1,0,0,0,0
GUATEMALA,2019-07-09,754.7,669.6,"","",60.3,34.7,98.0,"",831.2,674.6,"","",0,1,0,0,1,0
UNITED STATES,2019-01-27,333.30655551345205,228.8479427549195,10197.953075459734,9753.721125370188,90.33552014995314,62.141129032258064,134.8479243732018,245.552290406223,447.875616230565,229.98370594922318,19.869300935043753,66.54545454545455,1,1,1,0,1,0
SURINAME,2019-02-06,797.6666666666666,738.0,10124.0,"",84.33333333333333,73.66666666666667,123.0,"",870.3333333333334,748.3333333333334,16.0,"",0,1,0,0,0,0
WESTERN SAMOA,2019-03-25,806.375,784.0,10082.833333333334,10000.333333333334,86.66666666666667,35.8,74.4,"",876.75,759.875,86.66666666666667,"",0,1,0,0,0,0
MONTSERRAT,2019-05-29,814.0,765.0,"","",62.0,125.0,130.0,"",824.0,806.0,"","",0,0,0,0,0,0
PHILIPPINES,2019-11-18,816.4,757.32,10088.265306122448,9975.146341463415,88.14,55.395833333333336,93.02083333333333,280.0,885.78,752.64,16.900000190734865,"",1,1,0,0,1,0
SURINAME,2019-11-15,844.5,744.5,10095.0,"",69.5,40.5,84.5,"",924.0,761.0,"","",0,0,0,0,0,0
KIRIBATI,2019-07-14,841.0,747.0,10078.0,"",183.0,49.0,99.66666666666667,"",890.6666666666666,795.0,"","",0,1,0,0,0,0
UNITED STATES,2019-10-16,556.2259633370744,431.55790400704535,10119.434974747475,9697.298928919183,93.61776955113373,71.16216216216216,149.34971796937953,236.42114589486118,666.3004535147393,456.96143766379635,44.09500807763682,46.4,1,1,1,0,1,0
KAZAKHSTAN,2019-09-15,623.8313953488372,406.5562130177515,10172.407407407407,9735.868965517242,125.77659574468085,51.595238095238095,88.67460317460318,253.0,759.5930232558139,482.88953488372096,0.0,"",1,1,0,0,1,0
PARAGUAY,2019-06-17,696.9473684210526,623.3684210526316,10189.368421052632,9991.473684210527,105.63157894736842,39.526315789473685,76.21052631578948,"",775.2631578947369,632.6315789473684,1.0,"",1,1,0,0,0,0
MONGOLIA,2019-05-01,542.3064516129032,122.08064516129032,10110.081967213115,8592.590163934427,269.9193548387097,76.91803278688525,131.54098360655738,233.0,677.8548387096774,344.5483870967742,"","",0,0,0,0,0,0
ECUADOR,2019-12-09,706.7647058823529,631.2352941176471,"","",64.88235294117646,59.1764705882353,101.29411764705883,"",777.7647058823529,640.8235294117648,4.0,"",1,1,0,0,1,0
ROMANIA,2019-05-18,613.5644171779142,544.783950617284,10091.722772277228,9592.279720279721,83.5374149659864,44.61349693251534,87.7239263803681,150.0493827160494,730.3006134969326,521.9877300613497,13.111111058129204,68.33333333333333,1,1,1,1,1,0
CYPRUS,2019-05-06,714.2666666666667,558.3333333333334,10088.8,10007.1,64.46666666666667,89.66666666666667,173.26666666666668,200.0,802.8,609.2,0.0,"",0,1,0,0,0,0
SLOVAKIA,2019-07-01,757.0322580645161,584.9354838709677,10152.29411764706,9555.64,199.59259259259258,71.29032258064517,185.06451612903226,310.125,898.5806451612904,613.6451612903226,"","",0,1,0,0,1,0
GUADELOUPE,2019-08-26,831.0,740.0,"","",60.0,65.0,130.0,"",900.0,752.0,8.0,"",0,1,0,0,0,0
BURKINA FASO,2019-03-11,865.3333333333334,316.22222222222223,10112.555555555555,9759.888888888889,59.44444444444444,55.111111111111114,84.33333333333333,"",981.8888888888889,770.2222222222222,"","",0,0,0,0,0,0
NORTHERN MARIANA ISLANDS,2019-11-21,809.3333333333334,755.0,10140.0,10042.0,80.0,151.66666666666666,190.66666666666666,263.6666666666667,853.3333333333334,781.3333333333334,4.0,"",0,1,0,0,0,0
COLOMBIA,2019-06-22,781.7857142857143,686.5357142857143,10122.666666666666,9380.333333333334,69.46428571428571,63.82142857142857,114.53571428571429,300.0,860.1428571428571,707.6785714285714,39.5,"",1,1,0,0,1,0
CHRISTMAS ISLAND,2019-04-03,805.0,736.0,"","",62.0,94.0,120.0,"",842.0,788.0,"","",0,0,0,0,0,0
VIRGIN ISLANDS (BRITISH),2019-09-24,820.0,759.0,"","",100.0,113.0,159.0,"",824.0,806.0,"","",0,1,0,0,0,0
NAMIBIA,2019-01-17,815.8181818181819,525.3636363636364,10140.0,8750.09090909091,253.42857142857142,45.72727272727273,99.81818181818181,171.0,965.0909090909091,670.7272727272727,8.0,"",0,1,0,0,1,0
KYRGYZSTAN,2019-07-16,791.625,473.375,9991.75,8644.666666666666,199.125,40.25,70.625,"",945.25,626.5,"","",0,0,0,0,0,0
VANUATU,2019-10-04,767.2857142857143,698.7142857142857,10143.4,10107.5,87.2,68.71428571428571,118.14285714285714,"",811.4285714285714,712.8571428571429,12.0,"",0,1,0,0,0,0
FIJI,2019-04-28,809.3333333333334,767.6666666666666,10089.333333333334,"",110.66666666666667,70.0,137.33333333333334,"",881.0,743.0,15.5,"",0,1,0,0,0,0
ARGENTINA,2019-05-19,542.3880597014926,460.9850746268657,10156.677966101695,9783.138461538461,100.44776119402985,51.38805970149254,102.83582089552239,311.0,669.8358208955224,455.0,22.166666666666668,4.571428571428571,1,1,1,0,1,0
MALTA,2019-04-26,641.0,591.0,"","",36.0,103.0,150.0,"",700.0,599.0,"","",0,0,0,0,0,0
WESTERN SAHARA,2019-05-18,706.3333333333334,589.3333333333334,10140.0,10132.0,43.0,96.66666666666667,169.33333333333334,188.0,795.3333333333334,650.6666666666666,"","",0,0,0,0,0,0
GREECE,2019-05-17,642.6862745098039,542.64,10093.70588235294,9818.357142857143,61.78048780487805,48.44,99.36,162.57142857142858,729.4705882352941,543.7058823529412,39.30769230769231,"",0,1,0,0,1,0
BOSNIA AND HERZEGOVINA,2019-12-23,434.4,379.26666666666665,10003.875,9371.727272727272,84.07142857142857,68.92857142857143,131.35714285714286,280.0,522.6666666666666,392.73333333333335,60.900000190734865,4.0,1,1,1,0,0,0
IRAQ,2019-12-26,593.8333333333334,473.9310344827586,10143.42857142857,"",55.333333333333336,75.96153846153847,127.53846153846153,251.0,682.1666666666666,511.53333333333336,1.2692307692307692,"",0,1,0,0,1,0
ANTIGUA AND BARBUDA,2019-05-25,787.0,726.0,10141.5,10124.0,89.0,35.0,111.0,"",841.0,736.5,24.0,"",0,1,0,0,0,0
CENTRAL AFRICAN REPUBLIC,2019-07-18,739.6666666666666,695.3333333333334,10107.0,9352.5,55.0,53.666666666666664,169.66666666666666,"",830.0,680.0,"","",1,1,0,0,1,0
AUSTRIA,2019-06-26,771.062015503876,589.5348837209302,10215.734939759037,9343.584745762711,175.66666666666666,39.15503875968992,75.04651162790698,278.3333333333333,895.8217054263566,622.5891472868217,0.0,331.0,1,1,0,0,0,0
CHAD,2019-09-02,819.875,720.7142857142857,10107.0,9737.5,64.625,39.625,105.42857142857143,"",881.0,720.625,65.66666666666667,"",0,1,0,1,1,0
VENEZUELA,2019-07-02,796.6666666666666,711.0,"","",61.333333333333336,45.0,90.0,"",866.0,740.0,"","",0,0,0,0,0,0
KYRGYZSTAN,2019-01-12,257.0,219.875,10336.25,8798.666666666666,58.666666666666664,25.285714285714285,35.857142857142854,"",320.125,185.625,1.0,75.0,1,1,1,0,0,0
TURKEY,2019-03-08,501.19424460431657,324.2158273381295,10240.60606060606,9660.439024390244,108.36458333333333,38.798561151079134,79.01438848920863,158.97916666666666,613.956834532374,357.0791366906475,4.405405405405405,91.0,1,0,0,0,0,0
COCOS (KEELING) ISLANDS,2019-03-31,831.0,744.0,"","",59.0,77.0,111.0,"",873.0,779.0,"","",0,0,0,0,0,0
GUATEMALA,2019-04-24,786.9,635.9,"","",51.75,46.5,103.5,"",881.6,654.8,"","",0,0,0,0,1,0
BANGLADESH,2019-02-23,786.5,670.0,"","",21.5,37.0,109.5,"",878.0,698.0,"","",0,0,0,0,0,0
