COUNTRY,DT_REF,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FOG,RAIN,SNOW,HAIL,THUNDER,TORNADO
TUNISIA,2019-05-02,647.6896551724138,497.9310344827586,10153.95652173913,9900.125,68.375,67.03448275862068,128.89655172413794,184.5,773.2758620689655,511.0344827586207,1.0,"",0,0,0,0,1,0
COMOROS,2019-10-03,818.0,717.0,10165.0,10124.0,116.0,71.0,120.0,"",878.0,716.0,"","",0,0,0,0,0,0
PERU,2019-09-12,675.2666666666667,560.1111111111111,10130.1875,9117.157894736842,58.333333333333336,61.733333333333334,122.27586206896552,211.0,748.1,595.4333333333333,26.333333333333332,"",0,1,0,0,1,0
KAZAKHSTAN,2019-04-01,436.4011627906977,329.9156626506024,10213.94776119403,9779.232394366198,122.87640449438203,73.12230215827338,120.61151079136691,388.6666666666667,543.8837209302326,332.6162790697674,0.0,22.529411764705884,1,1,1,0,0,0
ETHIOPIA,2019-07-12,583.0,529.0,"","",61.0,58.0,99.0,"",698.0,536.0,"","",0,1,0,0,1,0
GAMBIA  THE,2019-07-02,819.0,754.0,10122.0,"",62.0,69.0,99.0,"",900.0,709.0,"","",0,0,0,0,0,0
SINGAPORE,2019-08-23,854.0,734.6666666666666,"","",62.0,81.33333333333333,133.0,220.0,926.0,812.0,"","",0,0,0,0,0,0
PAKISTAN,2019-03-07,613.0,462.1842105263158,10114.65,9291.173913043478,30.342105263157894,24.92105263157895,68.38235294117646,"",719.2631578947369,518.0526315789474,67.0,"",0,1,1,1,1,0
JAMAICA,2019-08-09,853.5,757.5,10150.0,10143.0,84.0,74.5,165.0,"",927.5,785.5,0.0,"",0,1,0,0,1,0
MEXICO,2019-10-02,759.847619047619,660.1538461538462,10088.98717948718,9267.318181818182,79.38775510204081,44.41304347826087,91.3076923076923,176.33333333333334,864.3523809523809,671.6190476190476,43.29629636693884,"",1,1,0,0,1,0
MARTINIQUE,2019-01-24,775.0,675.0,"","",62.0,132.0,200.0,"",824.0,734.0,"","",0,1,0,0,0,0
FALKLAND ISLANDS (ISLAS MALVINAS),2019-04-30,354.8,316.8,9987.666666666666,9478.0,70.5,179.2,306.4,400.0,389.4,318.8,11.0,"",0,1,1,1,0,0
BHUTAN,2019-07-08,706.0,610.0,"","",38.0,54.0,140.0,"",770.0,626.0,"","",0,1,0,0,0,0
OMAN,2019-10-23,848.0,602.2857142857143,10093.0,9869.90909090909,61.25,48.357142857142854,93.92857142857143,"",948.5714285714286,745.7857142857143,"","",0,0,0,0,0,0
HONG KONG,2019-01-04,645.0,596.0,"","",31.0,73.0,140.0,"",698.0,592.0,1.0,"",0,1,0,0,0,0
MAYOTTE,2019-01-04,842.0,766.0,"","",67.0,59.0,120.0,181.0,910.0,788.0,1.0,"",0,1,0,0,0,0
ST. PIERRE AND MIQUELON,2019-03-03,241.0,199.0,10098.0,10089.0,149.0,141.0,220.0,"",297.0,228.0,"",83.0,0,0,1,0,0,0
FRENCH SOUTHERN AND ANTARCTIC LANDS,2019-08-28,492.5,390.75,10062.0,9998.0,"",152.75,229.25,336.0,549.0,441.25,"","",0,0,1,0,0,0
OMAN,2019-04-24,836.2820512820513,551.4871794871794,10105.84375,9810.2,72.57142857142857,89.23076923076923,147.16216216216216,210.0,947.4615384615385,749.8461538461538,24.0,"",0,0,0,0,0,0
CUBA,2019-03-01,756.8333333333334,664.0,10184.333333333334,10134.666666666666,56.166666666666664,63.666666666666664,118.5,"",860.0,656.5833333333334,"","",1,0,0,0,1,0
LAOS,2019-04-04,823.5882352941177,685.6470588235294,10111.75,9662.066666666668,40.470588235294116,31.705882352941178,53.0,"",915.7058823529412,707.5882352941177,39.25,"",0,1,0,0,1,0
GUAM,2019-11-11,806.3333333333334,750.0,10094.666666666666,9948.0,100.0,80.66666666666667,180.66666666666666,270.0,845.6666666666666,768.0,56.0,"",0,1,0,0,0,0
UKRAINE,2019-06-22,772.4146341463414,592.4146341463414,10156.4,9926.653846153846,81.83333333333333,53.8974358974359,97.66666666666667,208.75,885.2682926829268,648.9512195121952,5.75,"",0,1,0,0,1,0
GUYANA,2019-01-24,818.2,720.0,10148.0,"",75.0,105.2,138.0,"",877.8,735.0,"","",0,1,0,0,0,0
FRENCH SOUTHERN AND ANTARCTIC LANDS,2019-03-23,647.0,568.0,10098.5,10058.0,"",68.5,149.5,"",724.5,596.5,20.0,"",0,0,0,0,0,0
MAYOTTE,2019-11-03,814.0,748.0,"","",64.0,45.0,89.0,"",864.0,786.0,"","",0,0,0,0,0,0
SAUDI ARABIA,2019-04-30,839.6451612903226,459.2258064516129,10098.95,9332.285714285714,60.13793103448276,68.6774193548387,138.51612903225808,181.0,960.4516129032259,697.6774193548387,"","",0,0,0,0,0,0
PAPUA NEW GUINEA,2019-09-09,774.0,661.0,10126.0,10068.0,85.5,74.5,165.5,200.0,842.0,689.0,"","",0,0,0,0,0,0
PERU,2019-01-25,730.9583333333334,634.7826086956521,10115.357142857143,9358.764705882353,58.285714285714285,53.04347826086956,105.13636363636364,"",807.5416666666666,650.8333333333334,131.4,"",1,1,0,0,1,0
SAO TOME AND PRINCIPE,2019-03-05,852.0,775.0,"","",62.0,47.0,60.0,"",878.0,770.0,"","",0,0,0,0,0,0
TROMELIN ISLAND,2019-01-26,846.0,762.0,10115.0,"","",135.0,177.0,241.0,903.0,817.0,"","",0,0,0,0,0,0
WESTERN SAHARA,2019-10-22,693.0,531.0,10179.5,10163.5,59.0,116.33333333333333,151.33333333333334,208.0,760.0,641.0,"","",0,0,0,0,0,0
ST. LUCIA,2019-05-30,821.5,741.5,10140.0,10132.0,79.5,100.5,146.0,"",882.5,761.0,7.0,"",0,1,0,0,0,0
SURINAME,2019-01-11,799.0,710.3333333333334,10137.0,"",91.0,66.0,113.33333333333333,"",867.6666666666666,739.0,"","",0,0,0,0,0,0
SYRIA,2019-02-10,492.6,442.6,10178.8,9459.0,69.0,81.25,123.0,"",550.6,450.2,61.666664123535156,"",1,1,0,1,1,0
NEPAL,2019-07-01,840.5333333333333,727.3333333333334,9968.75,9062.142857142857,44.53333333333333,23.466666666666665,44.92857142857143,"",927.9333333333333,736.7333333333333,31.666666666666668,"",1,1,0,0,1,0
CHRISTMAS ISLAND,2019-07-08,756.0,681.0,"","",62.0,130.0,159.0,260.0,788.0,734.0,"","",0,0,0,0,0,0
ANGUILLA,2019-01-23,768.0,658.5,10211.0,10169.0,143.0,110.5,149.5,"",818.5,691.5,8.0,"",0,1,0,0,0,0
INDONESIA,2019-02-10,809.3508771929825,748.8508771929825,10130.85,10034.27,50.31858407079646,37.36842105263158,88.04385964912281,181.0,887.280701754386,746.7105263157895,14.666666666666666,"",1,1,0,0,1,0
SENEGAL,2019-09-28,859.4166666666666,767.1666666666666,10128.454545454546,10094.09090909091,60.916666666666664,41.583333333333336,73.41666666666667,"",935.75,786.4166666666666,"","",0,0,0,0,1,0
GUINEA-BISSAU,2019-04-17,818.0,657.0,"","","",56.0,120.0,"",950.0,698.0,"","",0,0,0,0,0,0
GAMBIA  THE,2019-03-04,745.0,459.0,"","",56.0,92.0,171.0,"",950.0,626.0,"","",0,0,0,0,0,0
HONDURAS,2019-02-24,790.3,680.6,10138.25,9565.0,68.9,61.0,115.9,"",875.8,699.8,9.666666666666666,"",0,1,0,0,1,0
KYRGYZSTAN,2019-05-25,579.3333333333334,443.55555555555554,10156.25,8621.57142857143,149.0,42.44444444444444,71.22222222222223,"",679.7777777777778,487.6666666666667,"","",0,1,1,0,0,0
LITHUANIA,2019-09-07,584.0,474.6666666666667,10228.6,10127.6,94.33333333333333,49.0,83.22222222222223,"",699.1111111111111,448.1111111111111,1.0,"",0,1,0,0,0,0
MICRONESIA,2019-09-25,824.2,771.6,10121.333333333334,10100.5,127.8,44.0,81.4,"",880.2,765.4,81.50000190734863,"",0,1,0,0,0,0
EL SALVADOR,2019-09-10,838.8333333333334,727.0,"","",60.333333333333336,35.0,73.5,"",918.3333333333334,734.0,"","",1,1,0,0,1,0
AZERBAIJAN,2019-05-06,634.5454545454545,521.5454545454545,10157.166666666666,9737.666666666666,111.3,49.7,87.4,"",752.0909090909091,509.45454545454544,391.0,"",1,0,0,0,0,0
MICRONESIA,2019-01-04,838.8,769.6,10104.333333333334,10093.5,133.6,75.6,115.6,220.0,868.0,787.8,20.666666666666668,"",0,1,0,0,0,0
CHRISTMAS ISLAND,2019-03-16,787.0,749.0,10125.0,9831.0,62.0,46.0,80.0,"",842.0,752.0,"","",0,0,0,0,0,0
POLAND,2019-05-27,632.1851851851852,524.1604938271605,10085.19642857143,9836.813559322034,138.25,66.65,125.175,227.15384615384616,723.8271604938271,532.2098765432099,5.674418515937273,205.0,1,1,0,0,1,0
WAKE ISLAND,2019-05-07,809.0,712.0,10140.0,10129.0,61.0,126.0,159.0,210.0,864.0,765.0,1.0,"",0,1,0,0,0,0
TAJIKISTAN,2019-11-10,396.75,257.17857142857144,10281.25,9120.727272727272,187.32142857142858,61.31578947368421,95.15789473684211,311.0,521.3571428571429,291.17857142857144,"",161.0,0,0,0,0,0,0
GUATEMALA,2019-06-30,755.9,671.2,"","",60.5,41.1,91.5,"",831.2,678.2,"","",0,1,0,0,1,0
ANTIGUA AND BARBUDA,2019-07-12,820.5,722.0,10147.5,10129.0,104.0,47.5,120.0,"",863.5,784.5,"","",0,0,0,0,0,0
MONGOLIA,2019-08-10,645.4516129032259,505.5483870967742,10071.033333333333,8572.338983050848,253.66129032258064,67.23636363636363,111.32727272727273,"",752.0,524.9677419354839,10.1,"",1,1,0,0,0,0
NIGERIA,2019-03-07,837.75,631.3333333333334,10120.4,9936.8,45.75,66.16666666666667,137.9090909090909,"",924.3333333333334,742.25,"","",0,0,0,0,1,0
SOMALIA,2019-01-01,756.0,658.0,"","",110.66666666666667,118.33333333333333,146.66666666666666,"",788.0,694.3333333333334,"","",0,0,0,0,0,0
PARAGUAY,2019-07-16,611.8095238095239,502.7142857142857,10205.095238095239,10011.52380952381,109.80952380952381,40.857142857142854,82.0952380952381,"",712.6666666666666,493.85714285714283,76.87500190734863,"",1,1,0,0,1,0
HUNGARY,2019-03-14,428.90909090909093,310.030303030303,10104.041666666666,9869.72,94.13333333333334,53.93939393939394,111.84848484848484,183.0,528.4242424242424,327.8787878787879,6.9,"",1,1,1,0,0,0
GUINEA,2019-11-18,807.5,725.0,10090.5,9133.0,93.0,36.0,109.5,"",871.0,731.5,130.0,"",0,1,0,0,1,0
BRITISH INDIAN OCEAN TERRITORY,2019-04-28,858.0,791.0,10097.0,"",62.0,76.0,99.0,"",912.0,822.0,"","",0,0,0,0,0,0
ARMENIA,2019-08-15,724.4,566.2666666666667,10087.8,8628.0,178.45454545454547,40.0,69.375,"",910.3333333333334,573.4666666666667,"","",0,0,0,0,0,0
MOZAMBIQUE,2019-05-24,731.7894736842105,641.4736842105264,10208.454545454546,9138.333333333334,118.52631578947368,64.05263157894737,103.84210526315789,"",815.4736842105264,631.1578947368421,10.0,"",1,1,0,0,0,0
CHAD,2019-03-08,897.25,318.6666666666667,10086.0,9755.0,55.5,60.25,85.0,"",1017.5,712.75,"","",0,0,0,0,0,0
KUWAIT,2019-02-23,624.2352941176471,525.8823529411765,10168.666666666666,"",59.25,71.70588235294117,124.82352941176471,190.0,720.3529411764706,544.1764705882352,"","",1,1,0,0,0,0
MACAU,2019-12-01,682.0,564.0,"","",60.0,141.0,210.0,"",768.0,576.0,"","",0,0,0,0,0,0
ANGOLA,2019-07-26,739.75,456.3636363636364,10134.0,"",59.0,61.0,95.58333333333333,"",804.5833333333334,610.5833333333334,"","",1,1,0,0,0,0
SVALBARD,2019-02-04,284.0,203.0,10210.0,10113.0,78.0,151.0,194.0,"",293.0,270.0,0.0,386.0,0,0,1,0,0,0
NEPAL,2019-06-15,863.0,655.1333333333333,9951.875,8990.384615384615,44.8,33.53333333333333,65.33333333333333,"",972.1333333333333,721.5714285714286,80.0,"",0,1,0,0,1,0
ST. LUCIA,2019-03-28,811.0,704.5,10154.0,10146.5,89.0,133.0,170.0,251.0,865.5,749.0,2.0,"",0,1,0,0,0,0
ST. HELENA,2019-06-18,628.0,524.3333333333334,10063.666666666666,9724.5,276.6666666666667,95.33333333333333,146.66666666666666,"",692.6666666666666,586.3333333333334,47.0,"",0,1,0,1,0,0
AUSTRALIA,2019-07-05,571.8012048192771,475.80124223602485,10251.027918781725,10045.040609137055,71.94366197183099,78.24698795180723,125.47975708502024,277.6923076923077,656.8253012048193,475.8995983935743,35.45641009990985,"",1,1,1,0,0,0
GUAM,2019-04-20,817.3333333333334,725.5,10107.0,9960.0,98.5,94.66666666666667,146.33333333333334,220.5,871.0,762.0,16.0,"",0,1,0,0,0,0
AFGHANISTAN,2019-09-20,785.1666666666666,293.5,10068.5,8272.0,80.5,47.666666666666664,105.0,215.25,912.5,615.3333333333334,0.0,"",0,1,1,0,0,0
MALAWI,2019-02-02,783.0,696.0,"",9269.0,104.0,71.0,140.0,"",824.0,662.0,79.0,"",0,0,0,0,0,0
NETHERLANDS ANTILLES,2019-07-17,837.0,730.75,10164.5,10157.0,82.0,125.5,160.0,232.0,894.75,793.5,13.0,"",0,0,0,0,0,1
PAKISTAN,2019-04-10,795.2051282051282,575.5641025641025,10080.1,9308.25,32.46153846153846,30.897435897435898,64.42105263157895,"",913.6153846153846,678.7692307692307,138.71999938964845,"",0,1,0,0,1,0
COSTA RICA,2019-06-08,771.0,711.75,10111.0,9566.75,73.25,55.75,115.25,"",854.5,677.25,25.0,"",1,1,0,0,1,0
SENEGAL,2019-07-16,837.0,707.5,10113.0,10079.0,59.416666666666664,49.583333333333336,84.83333333333333,"",926.8333333333334,759.5833333333334,3.0,"",0,1,0,0,1,0
GEORGIA,2019-11-28,453.0769230769231,416.61538461538464,10189.0,9664.5,48.0,33.5,60.75,"",500.38461538461536,401.7692307692308,37.0,"",1,1,1,0,0,0
LESOTHO,2019-08-31,550.0,208.0,"","",62.0,104.0,220.0,"",608.0,464.0,"","",0,0,0,0,0,0
SYRIA,2019-07-07,858.0,610.8333333333334,10019.2,9350.0,91.0,68.5,106.83333333333333,"",946.1666666666666,725.8333333333334,"","",0,0,0,0,0,0
QATAR,2019-07-20,920.8571428571429,765.5714285714286,9988.0,9982.75,77.71428571428571,62.857142857142854,105.28571428571429,"",990.8571428571429,844.4285714285714,"","",0,0,0,0,0,0
MOROCCO,2019-05-22,694.5185185185185,529.5555555555555,10145.6875,9719.2,64.96,75.0,128.7037037037037,164.66666666666666,800.074074074074,571.6296296296297,13.0,"",1,1,0,0,1,0
BURMA,2019-06-04,842.6046511627907,754.2093023255813,10060.137931034482,"",42.0,15.86046511627907,28.097560975609756,175.0,919.9767441860465,739.1860465116279,53.08695652173913,"",0,1,0,0,1,0
SINGAPORE,2019-03-17,839.0,717.0,"","",61.0,68.0,123.66666666666667,"",920.0,776.0,"","",0,0,0,0,0,0
KIRIBATI,2019-05-12,835.0,775.0,10100.0,"",177.66666666666666,47.666666666666664,86.0,"",881.0,800.0,14.0,"",0,1,0,0,0,0
SAUDI ARABIA,2019-02-12,603.4666666666667,422.1333333333333,10188.368421052632,9392.25925925926,57.689655172413794,72.43333333333334,137.0,"",706.2,503.46666666666664,"","",1,0,0,0,0,0
MARSHALL ISLANDS,2019-11-09,841.5,766.0,10082.5,10076.0,140.25,58.5,117.0,"",872.5,793.25,51.0,"",0,1,0,0,0,0
AUSTRIA,2019-05-08,478.5230769230769,359.83076923076925,10104.166666666666,9194.865546218487,157.5,69.16153846153846,125.73846153846154,324.36,590.8615384615384,335.6384615384615,0.1320754716981132,353.0,1,1,1,0,0,0
BULGARIA,2019-12-17,420.11764705882354,348.1764705882353,10242.333333333334,9418.25,97.47058823529412,44.8,80.33333333333333,"",556.1176470588235,326.6470588235294,"",4.0,1,1,0,0,0,0
GHANA,2019-02-13,851.35,629.4,10114.4,"",43.26315789473684,35.35,61.473684210526315,"",943.15,754.25,"","",1,0,0,0,0,0
KOREA,2019-10-12,611.2584269662922,477.44943820224717,10189.513157894737,10021.51948051948,114.3409090909091,61.7093023255814,103.03529411764706,248.0,710.2471910112359,518.7303370786517,1.0,"",0,1,0,0,0,0
EUROPA ISLAND,2019-07-29,696.0,624.0,10180.0,10173.0,"",57.0,91.0,155.0,781.0,640.0,"","",0,0,0,0,0,0
ROMANIA,2019-08-09,723.4268292682926,608.6196319018405,10137.217821782178,9644.825174825175,92.48,43.78658536585366,94.83536585365853,156.9375,837.6646341463414,624.4573170731708,19.852940952076633,4.571428571428571,1,1,0,0,1,0
ISRAEL,2019-02-04,630.6363636363636,362.1818181818182,10167.0,9804.4,79.0,87.7,146.6,230.0,735.9090909090909,503.90909090909093,"","",0,0,0,0,0,0
UNITED KINGDOM,2019-03-05,454.0,402.5,9920.5,"","",129.0,219.5,"",495.0,407.5,"","",0,0,0,0,0,0
ECUADOR,2019-06-18,689.5294117647059,613.0588235294117,"","",61.76470588235294,73.05882352941177,119.17647058823529,255.5,743.2941176470588,647.1764705882352,"","",1,1,0,0,0,0
KIRIBATI,2019-05-28,830.6666666666666,775.3333333333334,10098.5,"",182.0,39.666666666666664,83.0,"",881.0,773.6666666666666,103.0,"",0,1,0,0,0,0
ZAMBIA,2019-08-21,606.0,451.0,"","",68.0,105.0,200.0,"",698.0,518.0,"","",0,0,0,0,0,0
TURKS AND CAICOS ISLANDS,2019-01-01,802.0,684.0,"","",62.0,122.0,149.5,"",833.0,761.0,"","",0,0,0,0,0,0
VIRGIN ISLANDS (BRITISH),2019-04-30,818.0,677.0,"","",100.0,99.0,130.0,220.0,842.0,788.0,"","",0,0,0,0,0,0
UKRAINE,2019-01-11,236.5121951219512,211.9512195121951,10136.88,9886.461538461539,36.475,82.3,123.375,226.66666666666666,272.9024390243902,176.78048780487805,30.320000648498535,69.96875,1,1,1,0,0,0
BOTSWANA,2019-12-23,833.7142857142857,622.7142857142857,"",9032.333333333334,62.0,68.28571428571429,115.71428571428571,"",947.0,717.7142857142857,33.0,"",0,0,0,0,1,0
OMAN,2019-12-04,736.7142857142857,571.7857142857143,10156.1,9904.0,66.25,62.0,106.92857142857143,"",823.4285714285714,652.8571428571429,"","",0,0,0,0,0,0
NETHERLANDS ANTILLES,2019-05-24,825.5,726.5,10131.5,10125.0,84.66666666666667,118.0,166.0,233.5,881.25,791.0,3.0,"",0,0,0,0,0,0
NEPAL,2019-03-24,701.7333333333333,516.2,10090.125,9153.357142857143,40.46666666666667,31.8,83.33333333333333,"",839.8,526.5714285714286,"","",1,0,0,0,0,0
MAURITIUS,2019-05-15,771.0,695.1666666666666,10143.4,9670.0,119.83333333333333,50.333333333333336,103.33333333333333,"",839.1666666666666,707.8333333333334,1.0,"",0,1,0,0,0,0
QATAR,2019-10-23,871.4285714285714,714.8571428571429,10107.666666666666,10101.4,62.285714285714285,52.42857142857143,99.28571428571429,"",970.4285714285714,782.8571428571429,"","",0,0,0,0,0,0
UNITED STATES,2019-05-19,620.5764125900645,518.2411347517731,10113.985218508997,9680.368421052632,91.74895006999533,77.38306451612904,158.65736561345918,246.1296194153337,722.3651877133105,529.2515174506829,45.26424880101891,14.666666666666666,1,1,1,1,1,0
MARTINIQUE,2019-01-21,780.0,682.0,"","",86.0,90.0,181.0,"",847.0,673.0,"","",0,0,0,0,0,0
FIJI,2019-11-10,800.2727272727273,758.3636363636364,10116.454545454546,10082.75,107.66666666666667,62.45454545454545,119.18181818181819,251.0,867.7272727272727,743.4545454545455,24.09090909090909,"",0,1,0,0,1,0
JORDAN,2019-06-16,791.5,535.6666666666666,10072.6,9212.0,52.333333333333336,60.5,126.5,"",910.6666666666666,659.3333333333334,"","",0,0,0,0,0,0
OMAN,2019-02-17,728.6410256410256,598.3589743589744,10130.242424242424,9827.857142857143,96.36363636363636,65.8974358974359,116.43589743589743,241.0,825.5897435897435,649.7948717948718,11.833333492279053,"",0,1,0,0,0,0
NICARAGUA,2019-10-10,804.2857142857143,742.0,"","",50.857142857142854,43.285714285714285,88.71428571428571,"",880.5714285714286,723.7142857142857,"","",0,1,0,0,1,0
WESTERN SAMOA,2019-11-17,810.5,729.0,10109.0,"",106.5,52.0,146.0,"",885.0,724.0,"","",0,0,0,0,0,0
MAYOTTE,2019-11-08,792.0,764.0,"","",67.0,42.0,80.0,"",894.0,"","","",0,0,0,0,0,0
CHINA,2019-12-15,408.05541561712846,303.70454545454544,10211.80901856764,9200.050397877983,83.81074168797954,46.39294710327456,80.16876574307305,183.90969899665552,509.4433249370277,298.4609571788413,21.721649337060672,15.96774193548387,1,1,1,0,0,0
VIETNAM,2019-07-31,825.027027027027,758.3243243243244,10039.068965517241,9869.533333333333,97.89189189189189,70.89655172413794,111.20689655172414,289.5,885.6486486486486,775.8648648648649,44.07407393278899,"",0,1,0,0,1,0
SAO TOME AND PRINCIPE,2019-07-30,792.0,728.0,"","",62.0,102.0,159.0,"",806.0,770.0,"","",0,0,0,0,0,0
ALGERIA,2019-12-17,590.7283950617284,360.32911392405066,10086.228571428572,9003.631578947368,56.557377049180324,88.86842105263158,163.86486486486487,292.44444444444446,663.1358024691358,508.77777777777777,"","",1,1,1,0,1,0
PERU,2019-06-10,679.9,556.2962962962963,10149.470588235294,9097.238095238095,57.76,45.793103448275865,90.22222222222223,251.0,767.8666666666667,568.8333333333334,13.333333333333334,"",1,1,0,0,0,0
MADAGASCAR,2019-08-16,727.8666666666667,593.6153846153846,10193.454545454546,9955.57142857143,165.2,88.64285714285714,141.28571428571428,284.5,824.8,637.3333333333334,2.3333333333333335,"",1,1,0,0,0,0
HONDURAS,2019-06-26,797.2,713.7333333333333,10133.416666666666,9721.75,69.8,61.2,123.13333333333334,241.0,886.8666666666667,691.3333333333334,43.875001072883606,"",0,1,0,0,1,0
CUBA,2019-01-13,736.5833333333334,655.9166666666666,10196.333333333334,10147.333333333334,56.75,60.416666666666664,108.66666666666667,"",834.3333333333334,656.6666666666666,"","",1,0,0,0,0,0
TAJIKISTAN,2019-11-12,390.14285714285717,236.64285714285714,10245.25,9096.818181818182,191.78571428571428,47.21052631578947,80.84210526315789,"",521.75,277.57142857142856,"",161.0,1,0,0,0,0,0
ECUADOR,2019-04-13,740.1428571428571,669.9285714285714,10095.0,10085.0,61.285714285714285,59.92857142857143,108.5,210.0,822.7142857142857,678.5714285714286,185.0,"",0,1,0,0,1,0
PARAGUAY,2019-07-08,537.8888888888889,417.5,10224.888888888889,10029.111111111111,112.44444444444444,41.22222222222222,108.88888888888889,"",695.5,394.27777777777777,"","",1,1,0,0,0,0
COSTA RICA,2019-05-20,767.25,705.75,10105.0,9562.25,72.5,52.5,107.25,"",865.0,685.25,130.25000095367432,"",0,1,0,0,1,0
MADAGASCAR,2019-11-06,797.8666666666667,691.0,10140.8,9888.076923076924,140.33333333333334,72.35714285714286,115.0,171.0,899.4,702.4666666666667,118.0,"",1,1,0,0,1,0
REUNION AND ASSOCIATED ISLANDS,2019-03-17,822.0,702.0,10135.0,"",235.0,69.5,111.0,"",887.0,739.5,"","",0,0,0,0,0,0
BELIZE,2019-06-18,863.0,783.0,10127.0,"",91.0,82.0,99.0,"",909.0,802.0,"","",0,0,0,0,0,0
GREECE,2019-08-27,815.0980392156863,613.92,10151.70588235294,9887.07142857143,63.16279069767442,83.58,141.16,250.44444444444446,907.4705882352941,727.5490196078431,"","",0,1,0,0,1,0
CHINA,2019-11-02,536.9077306733167,395.8175,10206.400651465798,9208.201183431953,110.16243654822335,44.10632911392405,75.88101265822785,145.52631578947367,645.5985037406484,439.3615960099751,14.210526365982858,"",1,1,1,0,0,0
BURKINA FASO,2019-10-18,849.3333333333334,724.0,10087.444444444445,9734.777777777777,71.77777777777777,21.22222222222222,41.125,"",968.5555555555555,760.4444444444445,"","",0,0,0,0,1,0
INDONESIA,2019-08-14,805.4955752212389,721.1592920353983,10127.514563106795,10034.669902912621,49.26548672566372,48.557522123893804,97.3963963963964,241.0,884.4247787610619,738.0619469026549,28.0,"",1,1,0,0,0,0
ST. HELENA,2019-11-12,625.0,598.3333333333334,10107.0,9881.333333333334,128.66666666666666,136.75,217.5,"",676.75,595.5,6.0,"",0,1,0,0,0,0
EGYPT,2019-05-21,856.9583333333334,506.8333333333333,10125.875,"",60.0,69.25,128.20833333333334,"",1003.625,711.0,"","",0,0,0,0,0,0
INDONESIA,2019-02-21,813.859649122807,748.8684210526316,10123.82,10027.22,51.57017543859649,36.95614035087719,86.40350877192982,"",890.0526315789474,746.2017543859649,"","",1,1,1,0,1,0
ANGUILLA,2019-10-16,829.0,714.5,10153.0,10111.0,136.0,50.0,80.0,"",867.0,738.5,11.0,"",0,0,0,0,0,0
LIBERIA,2019-03-25,839.0,768.0,"","",58.0,47.0,140.0,"",914.0,770.0,"","",0,0,0,0,0,0
THAILAND,2019-12-19,801.1503759398496,691.1503759398496,10117.508620689656,9979.094827586207,53.35338345864662,20.36842105263158,59.24561403508772,203.33333333333334,915.1353383458646,694.8796992481203,12.25,"",1,1,0,0,1,0
NORTHERN MARIANA ISLANDS,2019-10-31,823.75,771.0,10107.0,9950.333333333334,77.5,109.0,150.25,200.0,860.0,792.5,"","",0,1,0,0,0,0
MARSHALL ISLANDS,2019-07-04,839.3333333333334,765.3333333333334,10092.0,10092.0,135.66666666666666,29.0,60.333333333333336,"",872.6666666666666,798.0,3.3333333333333335,"",0,1,0,0,0,0
AZERBAIJAN,2019-10-17,622.1818181818181,524.5454545454545,10232.0,9806.666666666666,95.81818181818181,39.5,69.3,"",730.1818181818181,519.0,"","",1,0,0,0,0,0
PUERTO RICO,2019-01-27,773.7272727272727,673.0,10163.625,10165.0,100.0,44.90909090909091,144.28571428571428,200.0,824.1818181818181,717.9090909090909,"","",0,0,0,0,0,0
BAHAMAS THE,2019-09-20,820.5,722.5,10156.0,"",70.5,142.0,174.5,251.0,869.0,772.0,20.0,"",0,1,0,0,0,0
JAPAN,2019-06-21,728.384,659.2329317269076,10071.922580645161,9974.503267973856,73.96680497925311,61.784,113.536,251.1764705882353,798.424,668.548,13.354545281150124,"",1,1,0,0,1,0
IRAN,2019-09-14,764.6210526315789,466.0421052631579,10103.879310344828,9159.98275862069,64.5578947368421,55.119565217391305,104.90217391304348,230.25,887.6421052631579,632.3157894736842,36.28571455819266,"",1,1,0,0,0,0
KOREA,2019-03-08,419.6703296703297,257.0879120879121,10239.0,10060.714285714286,100.62068965517241,35.89411764705882,72.55952380952381,270.0,540.4175824175824,288.7142857142857,"","",1,0,0,0,0,0
DJIBOUTI,2019-03-31,859.0,744.0,"","",68.0,116.0,150.0,"",901.0,779.0,"","",0,0,0,0,0,0
GERMANY,2019-07-12,629.3142857142857,568.4714285714285,10111.0,"",55.614285714285714,54.5,125.65714285714286,245.0,714.5,564.9142857142857,25.0,"",1,1,0,1,1,0
BENIN,2019-05-14,844.6666666666666,728.5,10085.0,9812.166666666666,57.666666666666664,44.5,103.33333333333333,"",935.0,768.1666666666666,7.0,"",1,0,0,0,1,0
TURKMENISTAN,2019-07-13,941.0,568.1304347826087,9995.85,9808.1,79.17391304347827,69.18181818181819,107.18181818181819,"",1074.6521739130435,788.304347826087,0.0,"",0,0,0,0,1,0
HAITI,2019-07-20,824.0,705.0,"","",57.0,59.0,99.0,"",860.0,752.0,"","",0,0,0,0,0,0
EUROPA ISLAND,2019-10-29,823.0,787.0,10091.0,10079.0,"",113.0,198.0,266.0,853.0,795.0,"","",0,0,0,0,0,0
SLOVAKIA,2019-05-10,503.1290322580645,447.2903225806452,10096.882352941177,9473.68,123.89285714285714,54.29032258064516,129.16129032258064,181.25,602.5806451612904,419.258064516129,29.33333358058223,510.0,1,1,1,0,1,0
